Date,CSX,UNP
2020-01-30,24.206192016601562,163.1867218017578
2020-01-31,23.758039474487305,159.9331512451172
2020-02-03,23.99456214904785,160.7086181640625
2020-02-04,24.203073501586914,163.3382568359375
2020-02-05,24.327560424804688,164.9873046875
2020-02-06,24.374244689941406,165.8965606689453
2020-02-07,24.23419761657715,163.8641357421875
2020-02-10,24.54852294921875,164.61289978027344
2020-02-11,24.436485290527344,163.39173889160156
2020-02-12,24.738365173339844,164.78228759765625
2020-02-13,24.847288131713867,164.58619689941406
2020-02-14,24.76948356628418,164.0157012939453
2020-02-18,24.744585037231445,162.3220672607422
2020-02-19,24.949989318847656,163.56997680664062
2020-02-20,25.037126541137695,163.4808807373047
2020-02-21,24.760147094726562,161.98333740234375
2020-02-24,24.2933292388916,157.59771728515625
2020-02-25,23.51840591430664,152.32955932617188
2020-02-26,23.43749237060547,147.74781799316406
2020-02-27,22.569326400756836,143.1211700439453
2020-02-28,22.000951766967773,143.29156494140625
2020-03-02,22.094635009765625,143.76675415039062
2020-03-03,21.520015716552734,141.0768280029297
2020-03-04,22.485004425048828,145.4076385498047
2020-03-05,21.535634994506836,138.94285583496094
2020-03-06,21.31390953063965,139.95608520507812
2020-03-09,18.859296798706055,121.79916381835938
2020-03-10,19.636899948120117,131.6442413330078
2020-03-11,18.209728240966797,126.92793273925781
2020-03-12,16.67949867248535,118.40091705322266
2020-03-13,18.09417724609375,128.98121643066406
2020-03-16,15.280430793762207,112.16928100585938
2020-03-17,16.944948196411133,115.33438873291016
2020-03-18,15.917509078979492,103.18499755859375
2020-03-19,17.179162979125977,109.07588958740234
2020-03-20,15.573986053466797,105.65967559814453
2020-03-23,14.883821487426758,102.25245666503906
2020-03-24,17.33218765258789,115.5495834350586
2020-03-25,17.653846740722656,119.1720199584961
2020-03-26,18.290922164916992,127.76181030273438
2020-03-27,17.578903198242188,124.67735290527344
2020-03-30,18.119165420532227,125.7084732055664
2020-03-31,17.894319534301758,126.46167755126953
2020-04-01,17.129199981689453,122.38197326660156
2020-04-02,17.756908416748047,127.14310455322266
2020-04-03,17.728801727294922,124.24697875976562
2020-04-06,19.134111404418945,132.56776428222656
2020-04-07,19.096641540527344,130.6938018798828
2020-04-08,19.836767196655273,134.15478515625
2020-04-09,19.986665725708008,133.35678100585938
2020-04-13,19.22779655456543,131.71595764160156
2020-04-14,19.53072166442871,133.57200622558594
2020-04-15,19.015439987182617,131.5007781982422
2020-04-16,18.937368392944336,129.10675048828125
2020-04-17,19.602550506591797,134.3969268798828
2020-04-20,19.049795150756836,131.45591735839844
2020-04-21,18.57510757446289,129.4833221435547
2020-04-22,19.015439987182617,131.89529418945312
2020-04-23,19.19656753540039,136.54885864257812
2020-04-24,19.930456161499023,139.95608520507812
2020-04-27,20.739290237426758,142.5294189453125
2020-04-28,20.8767032623291,144.68133544921875
2020-04-29,21.282678604125977,146.19667053222656
2020-04-30,20.683080673217773,143.27362060546875
2020-05-01,20.298959732055664,140.44920349121094
2020-05-04,19.905473709106445,138.81732177734375
2020-05-05,19.91484260559082,140.21609497070312
2020-05-06,19.55883026123047,138.35107421875
2020-05-07,19.961688995361328,140.0726318359375
2020-05-08,20.645601272583008,141.90179443359375
2020-05-11,20.583147048950195,140.63748168945312
2020-05-12,20.036638259887695,138.07315063476562
2020-05-13,19.46513557434082,136.9523468017578
2020-05-14,19.665008544921875,136.68331909179688
2020-05-15,19.36208152770996,135.60736083984375
2020-05-18,20.73303985595703,142.6728973388672
2020-05-19,20.5987548828125,142.79837036132812
2020-05-20,21.348257064819336,148.86859130859375
2020-05-21,21.173377990722656,146.6808319091797
2020-05-22,21.401350021362305,148.08856201171875
2020-05-26,22.52872657775879,152.33860778808594
2020-05-27,22.984668731689453,155.87135314941406
2020-05-28,22.32966423034668,153.74342346191406
2020-05-29,22.433090209960938,153.15733337402344
2020-06-01,22.207441329956055,152.83273315429688
2020-06-02,22.62112808227539,154.1311492919922
2020-06-03,23.401485443115234,160.54200744628906
2020-06-04,23.204051971435547,159.08126831054688
2020-06-05,23.529987335205078,166.65528869628906
2020-06-08,23.294933319091797,163.7970428466797
2020-06-09,23.084957122802734,160.64120483398438
2020-06-10,22.9689998626709,158.1796112060547
2020-06-11,21.402006149291992,147.2333984375
2020-06-12,21.803157806396484,149.8391571044922
2020-06-15,21.984928131103516,151.4171142578125
2020-06-16,22.050739288330078,154.158203125
2020-06-17,21.906578063964844,154.3385467529297
2020-06-18,21.771814346313477,154.05001831054688
2020-06-19,21.3079891204834,151.34498596191406
2020-06-22,21.499156951904297,151.6605682373047
2020-06-23,21.759279251098633,152.70651245117188
2020-06-24,21.154420852661133,149.2711639404297
2020-06-25,21.38006591796875,150.5966339111328
2020-06-26,20.656116485595703,146.6473388671875
2020-06-29,21.467819213867188,149.23504638671875
2020-06-30,21.85643768310547,152.4450225830078
2020-07-01,21.386337280273438,150.47036743164062
2020-07-02,21.580646514892578,152.4540252685547
2020-07-06,22.016265869140625,155.23118591308594
2020-07-07,21.47408676147461,153.08522033691406
2020-07-08,21.65585708618164,152.41799926757812
2020-07-09,21.26724624633789,149.66786193847656
2020-07-10,21.16695785522461,150.028564453125
2020-07-13,21.511695861816406,152.53517150878906
2020-07-14,21.7310733795166,154.9877166748047
2020-07-15,22.144758224487305,157.2418975830078
2020-07-16,22.273258209228516,159.47804260253906
2020-07-17,22.6148624420166,163.42733764648438
2020-07-20,22.426820755004883,159.9468994140625
2020-07-21,22.699480056762695,161.092041015625
2020-07-22,22.9595947265625,161.7412109375
2020-07-23,22.41741371154785,157.7919464111328
2020-07-24,22.357872009277344,158.8017578125
2020-07-27,22.43622589111328,159.43299865722656
2020-07-28,21.969257354736328,157.25991821289062
2020-07-29,22.539644241333008,160.47885131835938
2020-07-30,22.01313018798828,155.80825805664062
2020-07-31,22.357872009277344,156.30419921875
2020-08-03,22.047603607177734,155.14100646972656
2020-08-04,22.17609977722168,156.60169982910156
